_ID,TimeSt,Country,Province,City,Latitude,Longitude
5110955,41:48.2,CA,ON,Scarborough,43.7262,-79.232
5111054,41:48.2,CA,ON,Mississauga,43.5738,-79.7193
5111070,41:48.2,CA,ON,Scarborough,43.7262,-79.232
5111126,41:48.3,CA,ON,Burlington,43.39276,-79.78851
5111161,41:48.3,CA,ON,Fort Erie,43.29958,-80.02658
5111226,41:48.8,CA,ON,Toronto,43.6666,-79.3823
5111276,41:48.0,CA,ON,Scarborough,43.798,-79.227
5111336,41:48.0,CA,ON,Guelph,43.5425,-80.2676
5111396,41:48.1,CA,ON,Richmond Hill,43.8428,-79.4239
5111410,41:48.1,CA,ON,Toronto,43.672,-79.3791
5111453,41:48.2,CA,ON,Mississauga,43.5738,-79.7193
5111508,41:48.3,CA,ON,Scarborough,43.726,-79.303
5111579,41:48.9,CA,QC,Côte-Saint-Luc,45.45675,-73.66776
5111610,41:48.3,CA,ON,Scarborough,43.726,-79.303
5111666,41:51.3,CA,QC,Montréal,45.4934,-73.5837
5111699,41:51.6,CA,QC,Westmount,45.4873,-73.6043
5111756,41:47.4,CA,ON,Bowmanville,43.908,-78.707
5111758,41:48.0,CA,ON,Scarborough,43.7084,-79.2856
5111848,41:48.0,CA,ON,Lindsay,44.357,-78.7405
5111876,41:48.1,CA,ON,Lindsay,44.357,-78.7405
5111933,41:48.1,CA,ON,Peterborough,44.3022,-78.3342
5111964,41:48.1,CA,ON,Lindsay,44.357,-78.7405
5112013,41:48.1,CA,ON,Scarborough,43.7703,-79.2165
5112092,41:48.2,CA,AB,Calgary,50.9318,-113.972
5112127,41:48.2,CA,ON,Mississauga,43.5738,-79.7193
5112148,41:48.2,CA,ON,Kitchener,43.4397,-80.434
5112180,41:48.2,CA,ON,Mississauga,43.5738,-79.7193
5112202,41:48.3,CA,ON,Toronto,43.6682,-79.4209
5112234,41:48.3,CA,ON,Toronto,43.6682,-79.4209
5112249,41:48.4,CA,AB,Calgary,50.8837,-114.0326
5112273,41:51.8,CA,AB,Edmonton,53.4653,-113.386
5112293,41:52.5,CA,BC,Vancouver,49.25368,-123.03122
5112379,41:49.0,CA,AB,Ponoka,52.67286,-113.5977
5112417,41:51.4,CA,SK,Saskatoon,52.1225,-106.72488
5112473,41:51.6,CA,AB,Edmonton,53.57741,-113.54723
5112529,41:51.7,CA,AB,Edmonton,53.50136,-113.6161
5112555,41:51.8,CA,AB,Edmonton,53.5437,-113.533
5112594,41:49.9,CA,ON,North Bay,46.26815,-79.38435
5112598,41:51.5,CA,AB,Edmonton,53.59604,-113.48143
5112651,41:51.7,CA,AB,Edmonton,53.4617,-113.371
5112667,41:51.8,CA,AB,Edmonton,53.50338,-113.63567
5112680,41:52.5,CA,BC,Vancouver,49.25368,-123.03122
5112691,41:51.7,CA,AB,Edmonton,53.4617,-113.371
5112747,41:50.2,CA,ON,Toronto,43.6666,-79.3823
5112821,41:50.5,CA,ON,Ottawa,45.4298,-75.6931
5112875,41:51.8,CA,AB,Edmonton,53.4653,-113.386
5112918,41:52.2,CA,AB,Edmonton,53.61568,-113.54193
5112981,41:53.7,CA,AB,Calgary,51.1111,-114.0477
5113032,41:53.4,CA,BC,Vancouver,49.23433,-123.03208
5113101,41:54.5,CA,MB,Winnipeg,49.92424,-97.20566
5113123,41:53.4,CA,BC,Vancouver,49.23433,-123.03208
5113139,41:56.8,CA,AB,Calgary,51.1264,-114.1419
5113151,41:54.2,CA,ON,Peterborough,44.2912,-78.31834
5113248,41:57.6,CA,NS,Hammonds Plains,44.75101,-63.82204
5113326,41:54.6,CA,QC,Bishopton,45.69977,-71.45879
5113348,41:57.6,CA,NS,Hammonds Plains,44.75101,-63.82204
5113400,41:55.8,CA,ON,Brampton,43.7601,-79.7358
5113418,41:57.4,CA,BC,Victoria,48.42674,-123.34206
5113447,41:54.6,CA,QC,Bishopton,45.69977,-71.45879
5113492,41:57.8,CA,ON,Markham,43.8341,-79.3302
5113514,41:58.0,CA,AB,Edmonton,53.5895,-113.4467
5113532,41:58.4,CA,ON,Ottawa,45.3244,-75.6048
5113558,41:58.8,CA,ON,Toronto,43.6459,-79.3857
5113568,41:57.9,CA,BC,Armstrong,50.4394,-119.209
5113598,41:58.8,CA,QC,Saint-Laurent,45.4986,-73.6826
5113669,41:56.9,CA,AB,Calgary,51.1264,-114.1419
5113699,41:58.0,CA,QC,Hampstead,45.482,-73.6374
5113700,41:59.2,CA,AB,Calgary,51.0419,-114.2
5113707,41:57.7,CA,ON,Mississauga,43.5634,-79.6509
5113747,41:58.6,CA,QC,Montreal,45.65,-73.4833
5113804,41:59.1,CA,ON,Mississauga,43.5769,-79.6283
5113844,41:59.9,CA,MB,Winnipeg,49.92767,-97.15668
5113886,42:00.3,CA,BC,Langley,49.0623,-122.5
5113900,41:59.9,CA,MB,Winnipeg,49.92767,-97.15668
5113954,41:57.9,CA,QC,Hampstead,45.482,-73.6374
5113962,41:58.3,CA,SK,Saskatoon,52.1225,-106.72488
5114029,41:58.7,CA,QC,Montreal,45.65,-73.4833
5114097,42:02.9,CA,QC,Anjou,45.6036,-73.55361
5114118,42:00.1,CA,BC,Port Moody,49.27796,-122.84695
5114200,42:01.7,CA,AB,Edmonton,53.5515,-113.492
5114227,42:02.0,CA,ON,Mississauga,43.5738,-79.7193
5114301,42:02.8,CA,AB,Edmonton,53.5451,-113.512
5114334,42:03.2,CA,ON,Whitby,43.8873,-78.9422
5114414,42:02.0,CA,ON,Mississauga,43.5738,-79.7193
5114435,42:03.2,CA,ON,Whitby,43.8873,-78.9422
5114509,42:03.2,CA,ON,Woodbridge,43.7923,-79.5524
5114562,42:03.3,CA,ON,Toronto,43.672,-79.3791
5114582,42:03.4,CA,ON,Toronto,43.672,-79.3791
5114653,42:03.5,CA,AB,Calgary,51.0196,-114.20029
5114736,42:03.3,CA,ON,Sault Sainte Marie,46.5119,-84.3028
5114821,42:03.3,CA,ON,Ottawa,45.4177,-75.6977
5114899,42:03.3,CA,ON,Ottawa,45.4177,-75.6977
5114917,42:03.3,CA,ON,Kanata,45.2975,-75.9199
5114966,42:03.5,CA,ON,Scarborough,43.7658,-79.185
5115024,42:03.5,CA,ON,Toronto,43.6504,-79.376
5115027,42:03.5,CA,ON,Scarborough,43.7658,-79.185
5115105,42:03.6,CA,ON,Cornwall,45.0467,-74.7455
5115203,42:03.6,CA,AB,Sherwood Park,53.54424,-113.30004
5115267,42:03.8,CA,QC,Montréal,45.5514,-73.6116
5115336,42:04.6,CA,AB,Fort Saskatchewan,53.68717,-113.24997
5115412,42:02.3,CA,AB,Edmonton,53.60753,-113.48692
5115460,42:03.4,CA,ON,Mississauga,43.5408,-79.6128
5115485,42:03.5,CA,ON,Toronto,43.6504,-79.376
5115500,42:03.5,CA,ON,Mississauga,43.5738,-79.7193
5115518,42:03.6,CA,ON,Richmond Hill,43.8939,-79.4375
5115570,42:03.6,CA,ON,Scarborough,43.7876,-79.1541
5115575,42:02.2,CA,ON,Toronto,43.6666,-79.3823
5115627,42:03.6,CA,ON,Richmond Hill,43.8939,-79.4375
5115648,42:02.4,CA,AB,Stony Plain,53.5379,-113.971
5115732,42:03.1,CA,ON,Barrie,44.3303,-79.7268
5115800,42:03.1,CA,ON,Brampton,43.7476,-79.6912
5115840,42:03.2,CA,SK,Saskatoon,52.1225,-106.72488
5115936,42:03.2,CA,ON,Mississauga,43.65519,-79.66041
5115971,42:03.3,CA,ON,Toronto,43.6319,-79.3716
5115994,42:03.4,CA,ON,Scarborough,43.7658,-79.185
5116061,42:03.3,CA,ON,Toronto,43.6319,-79.3716
5116113,42:03.5,CA,ON,Toronto,43.6504,-79.376
5116186,42:03.5,CA,SK,Saskatoon,52.1225,-106.72488
5116251,42:04.6,CA,ON,North York,43.787,-79.4169
5116270,42:04.6,CA,ON,North York,43.787,-79.4169
5116343,42:04.7,CA,QC,Saint-Laurent,45.50381,-73.68475
5116351,42:06.0,CA,ON,Dundas,43.2649,-79.9555
5116360,42:06.5,CA,QC,Montréal,45.4978,-73.5798
5116405,42:06.5,CA,AB,Edmonton,53.46474,-113.58873
5116457,42:03.2,CA,ON,Toronto,43.6682,-79.4209
5116479,42:03.2,CA,ON,Burlington,43.3317,-79.8066
5116550,42:03.3,CA,AB,Calgary,50.93915,-113.9576
5116603,42:03.4,CA,ON,Scarborough,43.7295,-79.2629
5116644,42:03.4,CA,ON,Scarborough,43.7936,-79.2692
5116705,42:03.5,CA,ON,Toronto,43.6504,-79.376
5116787,42:03.5,CA,ON,Pembroke,45.827,-77.1116
5116845,42:03.5,CA,ON,Toronto,43.6504,-79.376
5116921,42:03.6,CA,ON,Pembroke,45.827,-77.1116
5116994,42:03.6,CA,ON,Pembroke,45.827,-77.1116
5117054,42:03.6,CA,ON,Pembroke,45.827,-77.1116
5117150,42:03.9,CA,ON,Richmond Hill,43.87975,-79.42275
5117175,42:06.5,CA,AB,Calgary,51.1188,-113.9471
5117237,42:07.6,CA,AB,Edmonton,53.57489,-113.46596
5117241,42:06.3,CA,ON,North York,43.7302,-79.4951
5117272,42:06.6,CA,AB,Edmonton,53.5388,-113.494
5117284,42:06.8,CA,ON,Concord,43.81385,-79.50348
5117362,42:07.3,CA,AB,Edmonton,53.57489,-113.46596
5117393,42:07.5,CA,AB,Edmonton,53.53812,-113.58351
5117426,42:07.9,CA,AB,Calgary,51.1387,-114.2015
5117446,42:06.6,CA,AB,Edmonton,53.5388,-113.494
5117449,42:04.7,CA,ON,Toronto,43.6726,-79.4901
5117499,42:04.7,CA,AB,Edmonton,53.5046,-113.453
5117574,42:07.9,CA,AB,Calgary,51.1387,-114.2015
5117593,42:07.1,CA,AB,Edmonton,53.50338,-113.63567
5117644,42:07.4,CA,AB,Edmonton,53.50723,-113.47435
5117680,42:07.5,CA,ON,London,42.9923,-81.2531
5117700,42:07.9,CA,ON,Ottawa,45.4555,-75.6552
5117761,42:04.7,CA,ON,Toronto,43.6726,-79.4901
5117859,42:08.3,CA,AB,Calgary,51.1737,-114.1603
5117948,42:07.5,CA,ON,North York,43.7302,-79.4951
5118036,42:10.1,CA,ON,Toronto,43.66812,-79.37551
5118088,42:07.3,CA,SK,Shackleton,50.65212,-108.4722
5118183,42:07.8,CA,AB,Calgary,51.1387,-114.2015
5118269,42:08.7,CA,AB,Calgary,51.0494,-113.9564
5118275,42:09.3,CA,AB,Edmonton,53.4593,-113.4145
5118281,42:11.1,CA,BC,Port Moody,49.27897,-122.85453
5118295,42:11.5,CA,AB,Sherwood Park,53.5398,-113.283
5118352,42:11.3,CA,AB,Wood Buffalo,56.18498,-110.94202
5118358,42:11.7,CA,QC,Québec,46.8505,-71.3357
5118366,42:09.3,CA,AB,Edmonton,53.4593,-113.4145
5118444,42:12.1,CA,AB,Calgary,51.0494,-113.9564
5118492,42:12.7,CA,ON,Cambridge,43.33,-80.2879
5118512,42:12.7,CA,ON,Thunder Bay,48.4601,-89.2035
5118541,42:12.0,CA,ON,Mississauga,43.6389,-79.6304
5118565,42:12.7,CA,ON,Windsor,42.30722,-82.82613
5118602,42:13.7,CA,QC,Châteauguay,45.3617,-73.7428
5118630,42:14.1,CA,MB,Winnipeg,49.82445,-97.15135
5118724,42:10.2,CA,BC,Vernon,50.22267,-119.36894
5118815,42:14.1,CA,MB,Winnipeg,49.82445,-97.15135
5118899,42:11.7,CA,QC,Levis,46.771,-71.1888
5118919,42:11.9,CA,QC,Dorval,45.4447,-73.7054
5118925,42:12.1,CA,ON,Toronto,43.6682,-79.4209
5118988,42:13.3,CA,ON,London,42.9399,-81.2709
5119060,42:14.0,CA,AB,Edmonton,53.6585,-113.3614
5119099,42:11.7,CA,ON,Guelph,43.5215,-80.2338
5119141,42:12.0,CA,AB,Westlock,54.16216,-113.86412
5119199,42:12.8,CA,AB,Edmonton,53.5185,-113.6579
5119202,42:13.5,CA,ON,Toronto,43.643,-79.3383
5119271,42:14.0,CA,QC,Drummondville,45.865,-72.5036
5119320,42:14.4,CA,AB,Calgary,51.1111,-114.0477
5119331,42:14.7,CA,QC,Lasalle,45.4363,-73.6215
5119413,42:13.6,CA,QC,Châteauguay,45.3617,-73.7428
5119466,42:14.9,CA,AB,Edmonton,53.4564,-113.521
5119489,42:13.6,CA,ON,Etobicoke,43.6879,-79.557
5119498,42:14.6,CA,QC,Montréal,45.4955,-73.59221
5119528,42:15.3,CA,ON,Fort Erie,42.9052,-78.9365
5119560,42:14.4,CA,AB,Calgary,51.1111,-114.0477
5119622,42:16.2,CA,ON,Sudbury,46.5213,-80.947
5119642,42:17.9,CA,ON,Atikokan,48.76427,-91.62871
5119736,42:18.4,CA,SK,Saskatoon,52.0961,-106.6252
5119827,42:15.9,CA,ON,Sudbury,46.5213,-80.947
5119900,42:17.1,CA,ON,Toronto,43.6459,-79.3857
5119918,42:18.4,CA,ON,Petrolia,42.88478,-82.47825
5119926,42:18.5,CA,ON,Windsor,42.2957,-82.9599
5120019,42:18.7,CA,NL,Grand Falls-Windsor,48.9341,-55.6512
5120043,42:19.6,CA,QC,Bishopton,45.69977,-71.45879
5120060,42:15.7,CA,AB,Calgary,51.01842,-114.10974
5120126,42:18.7,CA,NL,Grand Falls-Windsor,48.9341,-55.6512
5120160,42:15.8,CA,AB,Edmonton,53.4422,-113.44524
5120230,42:16.2,CA,ON,Toronto,43.6459,-79.3857
5120242,42:16.9,CA,AB,Edmonton,53.54253,-113.62095
5120303,42:17.5,CA,AB,Edmonton,53.4593,-113.4145
5120378,42:19.7,CA,NS,Westchester Station,45.68995,-63.63578
5120466,42:19.0,CA,AB,Medicine Hat,50.0816,-110.5788
5120513,42:20.8,CA,AB,Edmonton,53.4564,-113.521
5120607,42:19.2,CA,AB,Edmonton,53.587,-113.441
5120689,42:19.0,CA,AB,Medicine Hat,50.0816,-110.5788
5120748,42:21.7,CA,AB,Edmonton,53.40441,-113.52367
5120811,42:21.8,CA,ON,Richmond Hill,43.85059,-79.44218
5120837,42:20.9,CA,ON,London,43.0346,-81.2554
5120909,42:22.6,CA,AB,Beaumont,53.35883,-113.4052
5120983,42:23.0,CA,ON,Richmond Hill,43.9221,-79.4632
5121081,42:22.1,CA,AB,Sherwood Park,53.5449,-113.318
5121134,42:22.5,CA,AB,Beaumont,53.35883,-113.4052
5121141,42:23.3,CA,AB,Edmonton,53.49913,-113.50035
5121215,42:25.3,CA,AB,Calgary,51.0823,-113.9578
5121308,42:20.6,CA,SK,Saskatoon,52.1225,-106.7249
5121403,42:22.6,CA,AB,Edmonton,53.57956,-113.49085
5121482,42:21.9,CA,ON,Orléans,45.481,-75.5513
5121505,42:22.0,CA,AB,Edmonton,53.6134,-113.541
5121507,42:22.1,CA,ON,Toronto,43.6963,-79.4125
5121583,42:25.4,CA,AB,Calgary,51.14535,-114.09765
5121616,42:24.1,CA,ON,Kingston,44.27638,-76.42909
5121637,42:25.1,CA,AB,Calgary,51.0419,-114.2
5121663,42:26.6,CA,ON,Barrie,44.3964,-79.66073
5121687,42:26.6,CA,ON,Barrie,44.3303,-79.7268
5121779,42:28.1,CA,ON,Toronto,43.7537,-79.2659
5121802,42:28.2,CA,ON,Toronto,43.7537,-79.2659
5121807,42:23.9,CA,ON,Markham,43.8747,-79.2599
5121860,42:26.5,CA,BC,Vernon,50.22267,-119.36894
5121945,42:27.8,CA,AB,Calgary,50.9819,-114.1004
5121952,42:28.2,CA,ON,Toronto,43.7537,-79.2659
5121999,42:28.2,CA,ON,Toronto,43.7537,-79.2659
5122033,42:28.2,CA,ON,Windsor,42.309,-83.052
5122100,42:25.6,CA,ON,Scarborough,43.79645,-79.18542
5122155,42:27.0,CA,AB,Calgary,51.0242,-114.1004
5122239,42:25.6,CA,ON,Scarborough,43.79645,-79.18542
5122267,42:27.8,CA,AB,Calgary,50.9819,-114.1004
5122358,42:29.8,CA,AB,Edmonton,53.57741,-113.54723
5122397,42:26.1,CA,AB,Wetaskiwin,52.8333,-113.45
5122425,42:26.6,CA,AB,Calgary,51.1188,-113.9471
5122495,42:27.2,CA,MB,Cranberry Portage,54.58493,-101.36994
5122520,42:27.7,CA,QC,Outremont,45.5218,-73.6031
5122607,42:29.8,CA,AB,Calgary,51.1188,-113.9471
5122692,42:30.8,CA,ON,Fort Erie,42.9052,-78.9365
5122771,42:26.7,CA,AB,Calgary,51.1188,-113.9471
5122862,42:27.5,CA,QC,Montréal,45.5033,-73.5838
5122951,42:31.2,CA,AB,Calgary,51.1188,-113.9471
5123025,42:27.5,CA,QC,Montréal,45.5033,-73.5838
5123028,42:31.5,CA,ON,North York,43.7673,-79.4111
5123125,42:30.5,CA,ON,Mississauga,43.5804,-79.7605
5123137,42:30.9,CA,BC,Vancouver,49.25838,-123.05882
5123220,42:33.4,CA,QC,Saint-Laurent,45.50381,-73.68475
5123223,42:33.7,CA,ON,North York,43.7677,-79.4126
5123272,42:35.3,CA,AB,Edmonton,53.54919,-113.42472
5123285,42:32.9,CA,BC,Vancouver,49.28128,-123.1083
5123288,42:33.6,CA,AB,Edmonton,53.5129,-113.623
5123309,42:34.5,CA,AB,Taber,49.79315,-112.16358
5123398,42:34.7,CA,ON,Kitchener,43.391,-80.441
5123426,42:35.4,CA,AB,Ponoka,52.6768,-113.5815
5123517,42:33.5,CA,SK,Saskatoon,52.1477,-106.572
5123592,42:34.6,CA,ON,Toronto,43.6477,-79.4174
5123682,42:37.5,CA,AB,Edmonton,53.5451,-113.512
5123699,42:34.1,CA,QC,Québec,46.8556,-71.2449
5123739,42:34.2,CA,QC,Québec,46.8556,-71.2449
5123823,42:35.1,CA,ON,York,43.703,-79.512
5123890,42:36.7,CA,AB,Edmonton,53.60753,-113.48692
5123938,42:35.1,CA,ON,York,43.703,-79.512
5124032,42:37.6,CA,ON,Markham,43.8486,-79.2617
5124061,42:37.6,CA,QC,Vaudreuil-Dorion,45.3838,-74.041
5124094,42:38.5,CA,QC,Vaudreuil-Dorion,45.3838,-74.041
5124142,42:38.6,CA,QC,Vaudreuil-Dorion,45.3838,-74.041
5124210,42:35.7,CA,QC,Pointe-Claire,45.4573,-73.8113
5124230,42:38.5,CA,QC,Vaudreuil-Dorion,45.3838,-74.041
5124236,42:36.5,CA,AB,Leduc,53.2617,-113.549
5124239,42:38.3,CA,ON,Mississauga,43.5738,-79.7193
5124304,42:37.6,CA,ON,London,42.994,-81.165
5124326,42:38.3,CA,ON,Mississauga,43.5738,-79.7193
5124328,42:37.6,CA,ON,Mississauga,43.5982,-79.6344
5124351,42:39.4,CA,ON,Burlington,43.3889,-79.7682
5124441,42:40.5,CA,SK,Saskatoon,52.1225,-106.7249
5124531,42:40.8,CA,AB,Sherwood Park,53.5167,-113.3167
5124568,42:41.5,CA,AB,Edmonton,53.55639,-113.57045
5124617,42:41.7,CA,AB,Rocky Mountain House,52.3741,-114.915
5124670,42:41.8,CA,AB,Calgary,50.9632,-114.082
5124700,42:41.9,CA,AB,Calgary,51.06824,-113.93915
5124712,42:42.5,CA,AB,Red Deer,52.203,-113.552
5124763,42:42.7,CA,AB,Edmonton,53.60753,-113.48692
5124798,42:43.5,CA,ON,Kanata,45.2823,-75.8459
5124821,42:41.5,CA,AB,Edmonton,53.55639,-113.57045
5124861,42:40.4,CA,ON,Toronto,43.6715,-79.3801
5124937,42:40.4,CA,AB,Edmonton,53.5451,-113.512
5125014,42:41.9,CA,AB,Calgary,51.06824,-113.93915
5125069,42:41.8,CA,AB,Calgary,51.0799,-114.081
5125146,42:41.8,CA,ON,Dundas,43.2649,-79.9555
5125207,42:40.4,CA,ON,Toronto,43.6715,-79.3801
5125212,42:41.9,CA,AB,Blackfalds,52.3833,-113.8
5125220,42:42.2,CA,AB,Calgary,51.0104,-114.066
5125226,42:42.2,CA,ON,Toronto,43.6715,-79.3801
5125253,42:43.1,CA,ON,Toronto,43.7056,-79.4279
5125305,42:43.8,CA,AB,Calgary,50.95738,-114.22057
5125333,42:41.9,CA,AB,Blackfalds,52.3833,-113.8
5125428,42:42.2,CA,AB,Calgary,51.0348,-114.157
5125448,42:42.3,CA,AB,Calgary,51.1003,-113.95305
5125509,42:42.7,CA,ON,Toronto,43.6575,-79.3783
5125550,42:43.4,CA,ON,Mississauga,43.56911,-79.75323
5125643,42:43.7,CA,QC,Montréal,45.467,-73.6484
5125690,42:41.8,CA,ON,Artemesia,44.2836,-80.4784
5125789,42:41.8,CA,AB,Calgary,50.9722,-114.062
5125873,42:43.7,CA,QC,Montréal,45.467,-73.6484
5125875,42:41.9,CA,AB,Calgary,51.0829,-114.095
5125913,42:42.1,CA,AB,Wetaskiwin,52.8292,-113.451
5125955,42:42.2,CA,AB,Ponoka,52.6745,-113.576
5125961,42:42.3,CA,AB,Red Deer,52.2468,-113.788
5126035,42:42.5,CA,AB,Calgary,51.1248,-113.9325
5126121,42:42.5,CA,AB,Calgary,51.07766,-114.06668
5126165,42:42.8,CA,AB,Calgary,51.094,-114.0783
5126245,42:43.8,CA,AB,Edmonton,53.4567,-113.5801
5126304,42:44.9,CA,ON,Richmond Hill,43.8428,-79.4239
5126377,42:45.2,CA,QC,Boucherville,45.6007,-73.4455
5126425,42:41.8,CA,ON,Sudbury,46.46253,-81.02759
5126452,42:41.9,CA,AB,Calgary,51.0833,-114.0833
5126459,42:44.7,CA,AB,Edmonton,53.44105,-113.58922
5126503,42:44.1,CA,BC,Vancouver,49.2577,-123.132
5126567,42:45.7,CA,AB,Calgary,51.0196,-114.20029
5126664,42:47.2,CA,AB,Calgary,51.0272,-114.0349
5126754,42:47.4,CA,AB,Edmonton,53.4149,-113.457
5126824,42:48.2,CA,ON,Toronto,43.65728,-79.45112
5126827,42:48.6,CA,SK,North Battleford,52.7864,-108.314
5126923,42:44.6,CA,ON,Burlington,43.3889,-79.7682
5127011,42:44.7,CA,ON,Brampton,43.6656,-79.747
5127062,42:47.0,CA,AB,Calgary,51.0419,-114.2
5127133,42:44.6,CA,ON,Burlington,43.3889,-79.7682
5127169,42:48.7,CA,ON,Toronto,43.6459,-79.3857
5127205,42:44.7,CA,ON,Brampton,43.6656,-79.747
5127296,42:48.1,CA,ON,Toronto,43.65728,-79.45112
5127317,42:49.2,CA,AB,Edmonton,53.42165,-113.44379
5127354,42:48.5,CA,SK,Saskatoon,52.1225,-106.72488
5127373,42:48.9,CA,SK,Saskatoon,52.1225,-106.72488
5127396,42:49.5,CA,QC,Delson,45.3668,-73.5492
5127495,42:52.6,CA,ON,Guelph,43.5776,-80.2201
5127552,42:53.0,CA,AB,Edmonton,53.5515,-113.492
5127629,42:53.5,CA,AB,Calgary,51.0494,-114.063
5127665,42:52.7,CA,ON,Brampton,43.68201,-79.80007
5127750,42:52.4,CA,AB,Edmonton,53.5141,-113.601
5127809,42:52.7,CA,ON,Richmond Hill,43.8939,-79.4375
5127877,42:52.7,CA,ON,Brampton,43.68201,-79.80007
5127913,42:54.1,CA,AB,Edmonton,53.5943,-113.42385
5127918,42:52.4,CA,AB,Edmonton,53.5141,-113.601
5127952,42:57.1,CA,AB,Calgary,51.07102,-113.9601
5128051,42:53.1,CA,BC,Vancouver,49.2577,-123.132
5128131,42:52.7,CA,ON,Richmond Hill,43.8939,-79.4375
5128171,42:54.7,CA,ON,Toronto,43.63855,-79.43707
5128216,42:56.8,CA,AB,Calgary,51.1264,-114.1419
5128236,42:57.1,CA,AB,Calgary,51.08845,-113.93818
5128320,42:57.3,CA,AB,Calgary,51.0433,-114.064
5128340,42:57.4,CA,AB,Calgary,51.1229,-114.189
5128428,42:58.1,CA,AB,Beaumont,53.43276,-113.43939
5128477,42:58.4,CA,ON,Etobicoke,43.7458,-79.58638
5128574,42:58.7,CA,AB,Lacombe,52.4674,-113.712
5128612,42:59.9,CA,AB,Eckville,52.3501,-114.3687
5128638,42:55.9,CA,AB,Edmonton,53.521,-113.5324
5128695,42:59.9,CA,AB,Eckville,52.3501,-114.3687
5128711,42:56.9,CA,AB,Stony Plain,53.5334,-114.0021
5128806,42:57.0,CA,AB,Calgary,51.0571,-114.077
5128857,42:57.0,CA,AB,Calgary,51.0571,-114.077
5128922,42:57.1,CA,AB,Calgary,51.0571,-114.077
5129007,42:57.4,CA,AB,Calgary,51.1229,-114.189
5129012,42:58.2,CA,ON,Brampton,43.6971,-79.7944
5129014,42:58.7,CA,AB,Red Deer,52.2816,-113.843
5129084,42:59.0,CA,QC,Montréal,45.51351,-73.56434
5129125,42:59.5,CA,AB,Calgary,51.08622,-114.0957
5129179,42:57.1,CA,AB,Calgary,51.0818,-113.959
5129212,42:57.2,CA,AB,Lacombe,52.4685,-113.748
5129235,42:57.5,CA,AB,Calgary,51.0818,-113.959
5129282,42:58.3,CA,QC,Salaberry-De-Valleyfield,45.25152,-74.1276
5129306,42:58.9,CA,NS,Dartmouth,44.6761,-63.5799
5129336,43:01.3,CA,AB,Red Deer,52.2651,-113.794
5129432,42:57.9,CA,AB,Calgary,51.0118,-114.14973
5129496,43:00.8,CA,BC,Ladysmith,48.9966,-123.818
5129518,42:57.9,CA,AB,Calgary,51.0118,-114.14973
5129554,43:01.2,CA,MB,Beausejour,50.0601,-96.5159
5129620,43:02.2,CA,AB,Edmonton,53.5451,-113.512
5129671,42:57.3,CA,AB,Calgary,51.0159,-114.1519
5129758,42:58.2,CA,AB,Red Deer,52.2694,-113.769
5129796,42:58.4,CA,ON,Ajax,43.86937,-79.0347
5129878,42:58.5,CA,QC,Montréal,45.4978,-73.5798
5129904,42:59.9,CA,ON,Kitchener,43.391,-80.441
5129968,42:58.5,CA,QC,Montréal,45.4978,-73.5798
5129975,43:01.5,CA,ON,Brampton,43.6656,-79.747
5130032,42:59.9,CA,ON,Kitchener,43.391,-80.441
5130123,43:00.6,CA,QC,Montreal,45.65,-73.4833
5130148,43:01.1,CA,QC,Buckingham,45.5838,-75.4171
5130167,43:01.2,CA,AB,Red Deer,52.2651,-113.794
5130220,43:01.9,CA,MB,Beausejour,50.0601,-96.5159
5130258,43:01.2,CA,AB,Red Deer,52.2651,-113.794
5130342,43:03.8,CA,ON,Burlington,43.332,-79.807
5130426,43:01.9,CA,MB,Beausejour,50.0601,-96.5159
5130437,43:03.9,CA,ON,Thunder Bay,48.3738,-89.2779
5130450,43:04.0,CA,AB,Calgary,51.0524,-114.038
5130548,43:03.8,CA,ON,Burlington,43.332,-79.807
5130639,43:00.7,CA,QC,Beauport,46.8681,-71.1861
5130688,43:00.8,CA,ON,Toronto,43.6414,-79.4151
5130726,43:03.0,CA,AB,Calgary,51.1188,-113.9471
5130807,43:03.7,CA,SK,Prince Albert,53.2054,-105.754
5130866,43:04.9,CA,AB,Calgary,50.9819,-114.1004
5130871,43:02.8,CA,BC,Vancouver,49.2577,-123.132
5130960,43:03.3,CA,AB,Calgary,51.0242,-114.1004
5130995,43:04.9,CA,AB,Calgary,50.9819,-114.1004
5131034,43:04.0,CA,SK,Saskatoon,52.1242,-106.665
5131126,43:04.8,CA,QC,Saint-Laurent,45.50381,-73.68475
5131177,43:07.3,CA,ON,Brantford,43.1772,-80.248
5131223,43:03.6,CA,AB,Edmonton,53.4416,-113.4157
5131241,43:03.9,CA,ON,Orillia,44.60281,-79.43328
5131271,43:03.9,CA,SK,Ituna,51.1775,-103.499
5131330,43:05.4,CA,ON,Burlington,43.3889,-79.7682
5131418,43:06.6,CA,ON,Toronto,43.6666,-79.3823
5131452,43:02.8,CA,AB,Calgary,51.1188,-113.9471
5131549,43:05.0,CA,AB,Wetaskiwin,52.8333,-113.45
5131584,43:05.6,CA,ON,Burlington,43.35,-79.758
5131680,43:06.5,CA,ON,Toronto,43.7129,-79.3888
5131713,43:08.2,CA,AB,Edmonton,53.55639,-113.57045
5131786,43:08.5,CA,AB,Edmonton,53.5074,-113.512
5131858,43:08.5,CA,NB,Moncton,46.1183,-64.7338
5131927,43:08.5,CA,AB,Edmonton,53.5074,-113.512
